record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
31918,3,25,2001,14,DM,M,38.0,50.0
23783,4,15,1996,15,RM,M,17.0,14.0
19603,1,9,1992,8,DM,M,36.0,45.0
31737,1,21,2001,17,OT,M,20.0,20.0
25570,4,13,1997,13,PP,M,23.0,22.0
1835,5,30,1979,5,DS,M,51.0,105.0
6501,8,16,1982,4,DM,F,36.0,41.0
2466,2,25,1980,4,DM,M,36.0,50.0
19420,12,7,1991,1,OL,M,20.0,26.0
23354,2,24,1996,12,DM,M,39.0,58.0
8034,6,18,1983,9,PF,M,16.0,9.0
2010,8,23,1979,4,DS,F,52.0,117.0
9736,12,30,1984,12,DM,M,37.0,54.0
11451,5,10,1986,14,DM,F,34.0,39.0
34602,7,14,2002,9,PP,F,22.0,16.0
11149,12,8,1985,5,OL,F,20.0,32.0
18141,12,16,1990,6,PE,M,20.0,20.0
8551,10,16,1983,5,DS,M,46.0,122.0
5527,3,29,1982,12,RM,M,16.0,9.0
35105,11,10,2002,3,PB,F,27.0,23.0
22958,10,29,1995,13,PF,M,16.0,8.0
15427,1,11,1989,3,RM,M,17.0,10.0
27334,12,28,1997,19,PP,M,22.0,16.0
1982,8,22,1979,12,NL,F,29.0,72.0
26251,7,9,1997,19,PF,F,16.0,8.0
26624,7,29,1997,21,PF,M,15.0,9.0
12118,12,15,1986,3,RM,M,16.0,9.0
28851,11,21,1998,21,PB,M,25.0,45.0
1979,8,22,1979,8,DS,F,48.0,125.0
8958,3,13,1984,4,DM,F,36.0,38.0
11061,11,17,1985,1,DM,F,38.0,44.0
20782,4,23,1993,21,PF,M,16.0,9.0
9209,5,27,1984,14,OX,M,20.0,18.0
1896,7,4,1979,14,DS,M,49.0,70.0
12804,5,28,1987,9,DM,M,35.0,50.0
18339,2,16,1991,2,RM,M,16.0,11.0
24549,10,12,1996,2,DM,M,34.0,36.0
17800,8,17,1990,9,DM,M,37.0,47.0
30679,5,1,2000,4,SH,M,27.0,92.0
12271,2,1,1987,11,DS,F,50.0,117.0
1448,11,5,1978,14,DM,M,37.0,45.0
19248,11,13,1991,18,RM,F,16.0,12.0
8378,9,11,1983,1,NL,M,34.0,205.0
13391,9,26,1987,14,NL,M,32.0,106.0
25540,4,12,1997,20,PF,M,15.0,8.0
18295,1,12,1991,9,DM,M,36.0,48.0
15112,11,6,1988,9,OL,M,17.0,21.0
35381,12,8,2002,15,PB,F,25.0,30.0
17901,10,15,1990,22,DS,F,49.0,106.0
483,12,11,1977,8,DS,M,49.0,149.0
19855,3,8,1992,11,DM,F,37.0,35.0
19827,3,7,1992,3,SO,F,25.0,39.0
21078,8,20,1993,8,DM,F,47.0,44.0
28410,8,23,1998,3,PB,F,26.0,34.0
29172,2,20,1999,2,PM,F,20.0,24.0
4586,6,5,1981,20,DS,M,53.0,136.0
25159,3,15,1997,2,DO,M,39.0,55.0
20812,4,24,1993,11,PP,F,22.0,16.0
10016,2,17,1985,15,DM,F,33.0,32.0
29528,4,18,1999,11,DM,F,35.0,44.0
3344,10,11,1980,10,OT,F,20.0,24.0
29986,11,6,1999,21,PB,M,26.0,21.0
27248,11,22,1997,8,DM,M,35.0,41.0
35086,11,10,2002,11,PP,M,23.0,15.0
9596,9,30,1984,13,OL,M,21.0,40.0
34042,5,15,2002,23,PE,M,20.0,11.0
31192,8,25,2000,1,PP,F,22.0,31.0
35062,11,9,2002,20,PB,F,25.0,29.0
11421,4,13,1986,2,DM,M,38.0,44.0
22307,6,7,1995,22,DM,M,37.0,47.0
15181,12,13,1988,21,NL,F,33.0,141.0
6714,10,23,1982,12,DM,M,37.0,45.0
33568,2,10,2002,7,DO,F,37.0,55.0
32872,10,13,2001,22,PB,F,26.0,27.0
11383,4,13,1986,5,DM,M,35.0,41.0
9369,7,4,1984,6,PE,F,20.0,26.0
35321,12,8,2002,6,PB,F,26.0,37.0
5333,2,22,1982,24,DM,M,37.0,38.0
21018,7,15,1993,8,DM,M,36.0,39.0
9131,5,13,1984,1,DM,F,36.0,43.0
8497,10,16,1983,12,NL,F,31.0,165.0
19211,11,13,1991,12,RM,F,16.0,9.0
6991,11,21,1982,22,DM,F,36.0,38.0
3287,9,7,1980,8,PF,M,14.0,8.0
9394,7,31,1984,18,DM,M,33.0,47.0
5439,2,23,1982,3,RM,F,17.0,15.0
18963,8,8,1991,6,PP,F,11.0,9.0
19009,8,8,1991,3,PP,F,22.0,18.0
2335,1,16,1980,1,DM,F,36.0,43.0
13520,10,24,1987,6,DO,F,37.0,53.0
7620,3,15,1983,8,PF,M,14.0,6.0
4519,6,4,1981,1,DO,M,37.0,52.0
32941,10,14,2001,6,PB,F,26.0,34.0
6930,10,24,1982,18,PF,M,16.0,7.0
23782,4,15,1996,13,PF,F,15.0,8.0
7117,11,22,1982,4,DM,F,33.0,45.0
34363,6,16,2002,8,PP,M,22.0,11.0
1786,5,29,1979,22,DS,M,49.0,96.0
8911,3,12,1984,20,DS,F,51.0,118.0
6932,10,24,1982,9,DM,F,35.0,48.0
34799,10,5,2002,18,PB,F,26.0,29.0
29394,3,15,1999,11,DO,M,37.0,58.0
17499,5,23,1990,1,DO,M,35.0,51.0
32812,10,13,2001,1,PB,F,28.0,30.0
24903,12,19,1996,14,DM,M,33.0,36.0
22747,9,24,1995,4,DM,M,34.0,51.0
6538,9,18,1982,11,DS,M,51.0,105.0
9297,7,3,1984,20,DM,M,34.0,45.0
19883,4,4,1992,1,DM,M,37.0,47.0
31471,10,1,2000,9,DM,M,35.0,46.0
26354,7,9,1997,18,PF,M,15.0,10.0
13792,11,22,1987,5,DM,M,36.0,48.0
11648,7,3,1986,20,DM,F,35.0,42.0
30694,5,1,2000,8,PB,M,26.0,16.0
7148,1,12,1983,12,DM,F,35.0,38.0
34661,7,14,2002,16,OT,F,21.0,39.0
15648,2,5,1989,8,OL,F,21.0,27.0
6520,9,18,1982,2,DM,M,37.0,40.0
5562,3,29,1982,2,PE,M,20.0,23.0
1559,1,28,1979,17,DM,F,34.0,42.0
25232,3,15,1997,12,DM,M,39.0,46.0
1397,11,4,1978,11,DM,F,36.0,37.0
1928,7,25,1979,14,NL,M,36.0,151.0
13994,1,24,1988,7,RM,F,16.0,9.0
10334,4,21,1985,10,RM,F,16.0,7.0
25452,4,12,1997,1,RM,F,17.0,14.0
2308,1,15,1980,8,DM,M,35.0,40.0
14638,6,12,1988,4,DM,M,37.0,46.0
11915,10,4,1986,24,DM,M,36.0,45.0
30982,7,1,2000,24,OT,M,20.0,21.0
33341,1,12,2002,12,PE,F,20.0,15.0
17134,2,24,1990,6,RM,M,16.0,8.0
32035,5,26,2001,1,PP,F,22.0,21.0
25217,3,15,1997,2,DM,M,35.0,50.0
31697,12,23,2000,8,DO,M,35.0,47.0
21624,6,14,1994,21,PP,F,22.0,20.0
32916,10,14,2001,4,PF,F,15.0,9.0
26739,7,30,1997,8,PP,M,20.0,11.0
20020,5,30,1992,2,OT,M,19.0,16.0
31153,7,22,2000,20,PP,F,24.0,17.0
34079,5,16,2002,4,DO,F,36.0,50.0
12864,5,28,1987,12,DM,M,38.0,48.0
17568,5,25,1990,4,DS,M,50.0,116.0
33497,2,10,2002,4,PB,M,27.0,50.0
15350,1,10,1989,21,RM,M,17.0,8.0
20450,10,18,1992,1,DO,M,36.0,55.0
18063,11,11,1990,8,DM,M,36.0,38.0
16677,11,5,1989,8,OL,F,20.0,33.0
24946,2,8,1997,1,DO,F,36.0,32.0
29147,1,17,1999,16,PM,F,20.0,31.0
34998,11,9,2002,17,PB,M,27.0,44.0
15585,2,5,1989,3,RM,M,17.0,10.0
9042,4,10,1984,9,PP,F,21.0,13.0
13534,10,24,1987,20,NL,M,32.0,132.0
19767,3,7,1992,11,PE,M,21.0,28.0
32823,10,13,2001,2,OT,M,20.0,26.0
30478,3,4,2000,17,OT,M,20.0,24.0
30988,7,2,2000,3,PB,M,26.0,31.0
25622,4,13,1997,15,PF,F,15.0,9.0
24992,2,8,1997,2,PE,M,20.0,22.0
16850,12,5,1989,4,DM,F,37.0,34.0
29753,6,12,1999,21,PB,F,25.0,37.0
21184,10,16,1993,3,NL,M,32.0,144.0
23096,12,3,1995,5,OT,M,20.0,20.0
28795,11,21,1998,1,DM,M,35.0,38.0
16426,9,3,1989,21,SH,F,31.0,127.0
5895,5,21,1982,13,PE,M,20.0,21.0
21011,7,15,1993,14,DM,M,37.0,38.0
21093,9,16,1993,21,RM,M,17.0,10.0
27218,11,22,1997,5,PM,M,20.0,10.0
31043,7,2,2000,9,PB,M,26.0,38.0
26224,6,11,1997,14,OT,F,21.0,20.0
7286,1,13,1983,1,DM,M,38.0,49.0
27830,5,3,1998,14,DM,M,37.0,46.0
30323,2,5,2000,18,PB,M,26.0,21.0
12056,11,16,1986,2,DM,M,35.0,44.0
226,9,13,1977,2,DM,M,37.0,51.0
26981,10,25,1997,24,RM,F,17.0,11.0
27915,5,28,1998,7,PP,F,22.0,19.0
24199,7,20,1996,20,PP,M,24.0,20.0
11907,10,4,1986,14,DM,M,36.0,54.0
28663,10,24,1998,2,DM,M,37.0,44.0
3176,7,22,1980,16,OT,M,19.0,18.0
19481,12,8,1991,4,OT,F,18.0,22.0
19733,2,7,1992,3,SO,F,25.0,39.0
19615,1,9,1992,11,DM,M,36.0,45.0
22780,9,24,1995,14,DM,M,36.0,51.0
26377,7,9,1997,4,DO,F,34.0,47.0
3591,12,15,1980,9,DM,M,36.0,45.0
24065,6,13,1996,7,PP,F,24.0,23.0
6891,10,24,1982,2,DS,M,52.0,146.0
11141,12,7,1985,21,PH,M,26.0,34.0
18491,3,13,1991,2,RM,M,15.0,10.0
24868,12,18,1996,12,DM,M,36.0,37.0
11148,12,8,1985,2,DM,M,37.0,44.0
1840,5,30,1979,1,DS,M,51.0,132.0
20911,6,18,1993,12,DM,F,37.0,49.0
7182,1,12,1983,15,OL,M,21.0,34.0
3711,1,11,1981,8,DO,F,34.0,57.0
31545,11,25,2000,22,PB,M,27.0,30.0
4593,6,5,1981,13,DM,F,37.0,47.0
28466,8,23,1998,14,DM,F,34.0,42.0
12872,5,28,1987,4,DS,M,51.0,138.0
4709,7,30,1981,8,OL,F,19.0,31.0
8020,6,18,1983,9,PP,F,21.0,18.0
23709,4,14,1996,7,RM,F,17.0,11.0
18253,1,12,1991,15,PF,M,15.0,7.0
14703,7,15,1988,9,DO,F,35.0,61.0
4815,9,29,1981,24,DO,F,37.0,57.0
22306,6,7,1995,12,DM,F,37.0,44.0
14164,2,22,1988,9,DM,M,37.0,46.0
25562,4,13,1997,6,PB,F,26.0,38.0
16928,1,6,1990,17,DO,M,36.0,49.0
8790,12,9,1983,9,OT,F,21.0,27.0
6533,9,18,1982,4,DM,F,36.0,34.0
32307,7,22,2001,8,PP,F,22.0,21.0
15445,1,11,1989,8,DM,M,37.0,49.0
25677,4,13,1997,6,PM,M,21.0,22.0
7159,1,12,1983,20,DO,M,38.0,51.0
23564,3,23,1996,7,PM,F,20.0,20.0
10661,8,19,1985,12,DM,F,35.0,34.0
18522,3,14,1991,8,DM,M,37.0,47.0
33742,4,16,2002,1,DM,M,37.0,48.0
10147,4,20,1985,6,DM,M,37.0,46.0
26341,7,9,1997,2,OT,M,20.0,30.0
32598,9,22,2001,2,OT,M,20.0,24.0
32140,5,27,2001,14,DM,M,37.0,46.0
33264,12,15,2001,17,DM,F,34.0,46.0
1955,7,26,1979,6,DS,F,48.0,59.0
11758,8,9,1986,24,DM,M,35.0,41.0
15654,2,5,1989,11,DM,F,37.0,44.0
10006,2,17,1985,2,DM,F,35.0,42.0
12052,11,16,1986,8,DS,F,48.0,130.0
27168,11,22,1997,2,DO,M,37.0,42.0
24989,2,8,1997,17,DM,M,38.0,49.0
24475,9,22,1996,4,DM,M,38.0,51.0
25693,5,10,1997,17,DM,M,36.0,48.0
31963,4,21,2001,17,PP,M,22.0,18.0
17551,5,25,1990,3,SH,F,31.0,98.0
34020,5,15,2002,20,PB,M,28.0,38.0
6350,8,15,1982,12,DM,F,36.0,34.0
33196,11,18,2001,13,PB,M,27.0,34.0
4939,10,25,1981,5,OT,F,20.0,21.0
33606,3,13,2002,18,OT,F,20.0,24.0
22160,3,5,1995,4,DM,F,37.0,40.0
7154,1,12,1983,13,PF,F,15.0,5.0
3745,1,12,1981,3,DM,F,37.0,40.0
14319,3,21,1988,10,PM,M,21.0,14.0
3037,6,2,1980,7,DM,F,36.0,53.0
9693,10,21,1984,8,DM,F,35.0,39.0
20117,7,4,1992,3,PP,M,21.0,18.0
17602,6,21,1990,22,DM,F,37.0,35.0
30300,2,5,2000,2,PB,F,26.0,42.0
26452,7,9,1997,12,PP,F,21.0,11.0
30206,1,8,2000,21,PP,M,20.0,13.0
30703,5,1,2000,13,PB,F,26.0,31.0
24961,2,8,1997,12,DM,M,36.0,42.0
34045,5,15,2002,7,PP,F,22.0,16.0
9772,12,31,1984,13,DM,F,35.0,30.0
25526,4,12,1997,17,PM,M,22.0,30.0
11845,9,7,1986,4,DO,M,32.0,50.0
15821,3,14,1989,10,RM,F,16.0,10.0
28463,8,23,1998,13,PP,F,22.0,14.0
26378,7,9,1997,19,PP,M,22.0,18.0
28605,9,20,1998,13,PB,M,25.0,27.0
24511,9,22,1996,5,PF,F,16.0,9.0
28366,8,22,1998,19,PP,F,22.0,15.0
25237,3,15,1997,18,PF,M,15.0,9.0
32829,10,13,2001,2,OT,M,20.0,22.0
23667,4,14,1996,18,PP,F,24.0,20.0
2965,5,18,1980,4,DM,M,36.0,49.0
16736,12,4,1989,24,RM,F,17.0,10.0
28364,8,22,1998,18,PP,M,22.0,16.0
31032,7,2,2000,9,PP,M,22.0,16.0
32921,10,14,2001,4,PF,M,16.0,7.0
13387,9,26,1987,13,OL,M,21.0,42.0
15830,3,14,1989,9,DM,M,37.0,51.0
25646,4,13,1997,14,DM,F,35.0,50.0
19262,11,14,1991,3,PE,M,19.0,24.0
23170,12,21,1995,12,DM,M,37.0,46.0
3833,1,31,1981,13,DO,F,36.0,59.0
31586,11,26,2000,9,OT,M,20.0,22.0
4497,6,4,1981,5,DM,F,35.0,38.0
17172,2,25,1990,3,SH,F,29.0,67.0
22409,6,28,1995,6,PF,M,14.0,8.0
20311,8,30,1992,9,DM,F,36.0,34.0
29553,4,18,1999,14,DM,M,36.0,22.0
14373,4,18,1988,15,SH,M,27.0,72.0
8730,12,8,1983,13,DS,F,51.0,129.0
5314,1,25,1982,17,RM,M,17.0,10.0
18267,1,12,1991,11,DM,F,35.0,46.0
6529,9,18,1982,6,DS,F,50.0,131.0
26821,9,27,1997,18,PB,F,26.0,28.0
22390,6,27,1995,17,PF,F,16.0,9.0
2490,2,25,1980,14,DM,F,36.0,41.0
19822,3,7,1992,1,DO,F,35.0,47.0
25752,5,10,1997,21,OT,M,20.0,22.0
29305,3,14,1999,1,DM,F,37.0,40.0
14706,7,15,1988,8,DM,F,39.0,48.0
8739,12,8,1983,21,NL,F,32.0,144.0
25010,2,8,1997,1,DO,F,35.0,47.0
34833,10,5,2002,22,PB,F,25.0,30.0
20182,7,30,1992,2,DO,F,35.0,37.0
14237,3,20,1988,17,NL,F,32.0,144.0
11982,11,15,1986,20,DM,F,33.0,35.0
19833,3,8,1992,8,DO,F,35.0,49.0
5860,5,21,1982,22,DS,F,53.0,121.0
31334,8,26,2000,8,DO,M,35.0,51.0
5965,5,22,1982,14,RM,F,14.0,5.0
4924,10,25,1981,14,PF,F,16.0,6.0
7376,2,27,1983,6,DO,F,34.0,49.0
10707,8,20,1985,4,DM,M,33.0,18.0
20639,2,19,1993,21,RM,F,16.0,9.0
26271,7,9,1997,6,PB,F,26.0,35.0
31534,11,25,2000,18,PB,M,24.0,32.0
30396,2,6,2000,8,DO,M,34.0,51.0
29349,3,14,1999,20,RM,F,18.0,11.0
31415,9,30,2000,17,DM,F,37.0,34.0
28064,6,27,1998,24,PE,M,18.0,8.0
28395,8,22,1998,22,DM,M,37.0,42.0
2208,11,18,1979,11,DO,F,31.0,42.0
10028,2,17,1985,13,DM,M,34.0,38.0
1291,9,4,1978,5,DM,F,37.0,38.0
11259,3,8,1986,18,DM,F,37.0,39.0
10317,4,21,1985,1,DM,F,36.0,36.0
32763,9,23,2001,8,PP,M,22.0,16.0
21418,2,22,1994,5,DM,M,36.0,46.0
5016,11,23,1981,13,DM,M,39.0,55.0
22105,3,4,1995,2,DM,F,37.0,49.0
24282,8,14,1996,22,DM,F,39.0,42.0
14180,2,22,1988,5,DO,M,37.0,54.0
31040,7,2,2000,9,PP,M,21.0,14.0
12402,3,2,1987,9,DO,M,36.0,55.0
34973,11,9,2002,1,PP,M,22.0,17.0
19595,1,9,1992,14,OL,M,20.0,24.0
24925,2,8,1997,22,DM,F,37.0,43.0
9701,10,21,1984,4,DM,M,33.0,44.0
9148,5,13,1984,11,DS,M,49.0,133.0
24457,9,21,1996,12,DM,F,35.0,42.0
10046,3,16,1985,6,DM,M,36.0,50.0
26926,9,28,1997,3,PB,M,26.0,31.0
28560,9,20,1998,2,PB,F,26.0,35.0
27696,3,29,1998,17,DM,M,36.0,56.0
12178,1,31,1987,16,RM,F,15.0,7.0
20195,7,30,1992,7,PP,F,21.0,18.0
16180,6,4,1989,3,RM,F,17.0,8.0
6327,8,15,1982,12,DS,M,52.0,121.0
12033,11,16,1986,5,DM,M,38.0,56.0
17231,2,25,1990,4,DS,M,50.0,132.0
32949,10,14,2001,11,DM,F,34.0,42.0
20479,10,19,1992,11,OL,M,20.0,18.0
10402,5,23,1985,18,NL,M,31.0,136.0
16430,9,3,1989,12,OT,F,21.0,22.0
23089,12,3,1995,13,PF,M,14.0,7.0
16812,12,5,1989,10,RM,F,17.0,12.0
30742,6,3,2000,12,DM,F,36.0,47.0
26657,7,29,1997,22,PB,M,28.0,40.0
8217,8,16,1983,5,OL,M,22.0,37.0
27250,11,22,1997,16,PM,M,21.0,20.0
2231,11,18,1979,19,NL,F,33.0,122.0
12675,4,26,1987,10,PE,F,18.0,30.0
4417,5,4,1981,13,DM,M,37.0,50.0
24032,6,13,1996,21,PP,M,22.0,18.0
35389,12,29,2002,1,DO,F,37.0,53.0
34861,10,5,2002,7,PP,M,22.0,19.0
29913,10,10,1999,11,PP,M,21.0,21.0
16472,9,4,1989,2,DO,M,38.0,56.0
21895,11,1,1994,12,DM,F,37.0,38.0
23987,5,24,1996,13,OT,F,22.0,27.0
34415,7,13,2002,1,DM,F,36.0,39.0
12264,2,1,1987,9,DM,M,35.0,50.0
32260,7,22,2001,3,PB,M,26.0,39.0
20972,7,14,1993,17,DM,M,36.0,46.0
14204,3,20,1988,20,RM,M,17.0,9.0
31874,3,24,2001,17,DM,F,37.0,48.0
21694,7,9,1994,11,DM,M,38.0,44.0
3029,5,25,1980,5,DS,F,49.0,112.0
24601,10,13,1996,6,PF,F,16.0,8.0
29441,4,17,1999,12,DM,M,37.0,47.0
9850,1,19,1985,16,DM,M,35.0,36.0
11515,5,11,1986,2,DM,F,34.0,43.0
32840,10,13,2001,19,PB,F,26.0,30.0
32350,7,22,2001,15,PP,F,23.0,20.0
21584,5,19,1994,4,DM,F,37.0,43.0
17971,11,10,1990,7,RM,M,17.0,13.0
17957,10,17,1990,21,OT,F,20.0,24.0
33829,4,16,2002,22,PB,F,27.0,35.0
12384,3,1,1987,6,DO,M,36.0,53.0
34143,5,16,2002,8,PB,F,26.0,46.0
28635,9,21,1998,16,PP,M,22.0,15.0
27864,5,28,1998,22,OT,F,21.0,25.0
7708,4,16,1983,22,DM,F,37.0,45.0
27084,10,26,1997,6,DO,M,35.0,49.0
1951,7,26,1979,5,DM,M,35.0,40.0
14524,5,15,1988,8,NL,F,33.0,178.0
33423,2,9,2002,3,DM,M,36.0,49.0
24296,8,14,1996,19,PP,F,24.0,22.0
30629,4,30,2000,22,PB,M,26.0,36.0
5726,4,28,1982,18,DM,F,34.0,46.0
31909,3,25,2001,8,PP,M,22.0,21.0
23724,4,14,1996,20,PP,F,24.0,25.0
9963,2,16,1985,6,DO,F,33.0,40.0
30617,4,30,2000,12,PP,F,21.0,16.0
29497,4,18,1999,3,PB,F,26.0,28.0
20329,9,26,1992,23,RM,M,16.0,10.0
23933,5,23,1996,21,RM,M,18.0,11.0
23911,5,23,1996,12,DM,F,30.0,45.0
22218,4,2,1995,15,DM,F,36.0,37.0
7091,11,22,1982,8,PF,M,15.0,6.0
1830,5,30,1979,18,DO,M,35.0,40.0
3427,11,8,1980,17,DO,F,36.0,47.0
16794,12,4,1989,7,RM,M,17.0,6.0
22746,9,24,1995,3,PP,M,21.0,15.0
18957,8,8,1991,13,PP,F,21.0,17.0
24615,10,13,1996,14,DM,M,30.0,26.0
26173,6,11,1997,14,DM,M,36.0,53.0
15866,4,1,1989,3,PP,M,23.0,22.0
21028,7,15,1993,13,OL,F,21.0,33.0
24802,12,18,1996,24,PM,F,21.0,19.0
18674,5,13,1991,1,DO,F,34.0,53.0
21785,9,7,1994,6,PF,F,16.0,9.0
9966,2,16,1985,14,OL,M,22.0,35.0
9006,4,9,1984,22,DS,F,48.0,114.0
10473,6,15,1985,6,DO,F,33.0,40.0
21839,10,12,1994,7,RM,M,17.0,9.0
15393,1,11,1989,5,PE,F,21.0,23.0
31041,7,2,2000,9,PP,F,22.0,16.0
22839,10,28,1995,24,PE,F,20.0,26.0
517,1,8,1978,2,PE,M,26.0,22.0
4002,3,9,1981,3,PF,F,16.0,7.0
22168,4,1,1995,2,DM,M,36.0,48.0
5022,11,23,1981,4,DM,M,37.0,43.0
17312,3,30,1990,13,RF,F,18.0,15.0
27245,11,22,1997,2,DO,M,37.0,51.0
16841,12,5,1989,4,DM,M,36.0,27.0
25673,4,13,1997,15,PF,M,14.0,8.0
3950,3,9,1981,1,DM,M,38.0,49.0
13988,1,24,1988,11,DM,F,36.0,35.0
24891,12,19,1996,8,DM,M,35.0,40.0
23417,2,25,1996,9,DO,F,38.0,47.0
33438,2,9,2002,12,PE,F,21.0,22.0
23474,2,25,1996,5,PF,F,16.0,7.0
33649,3,14,2002,3,PB,M,26.0,41.0
35112,11,10,2002,3,PP,M,22.0,18.0
26325,7,9,1997,5,NL,F,32.0,147.0
3298,9,8,1980,3,PF,M,16.0,10.0
13874,1,23,1988,18,DM,F,35.0,41.0
19496,12,8,1991,13,RM,M,16.0,9.0
23651,4,14,1996,19,PF,F,17.0,9.0
4568,6,5,1981,24,NL,M,33.0,136.0
7738,4,17,1983,8,DS,F,49.0,128.0
22379,6,27,1995,22,DM,M,36.0,49.0
16485,9,4,1989,8,DM,M,37.0,44.0
16871,12,5,1989,14,DO,F,36.0,47.0
33421,2,9,2002,3,PB,F,26.0,28.0
20251,8,29,1992,7,PE,M,20.0,22.0
14322,3,21,1988,2,DM,M,38.0,48.0
33769,4,16,2002,12,PI,M,22.0,18.0
13576,10,25,1987,2,PP,F,24.0,19.0
15400,1,11,1989,7,RM,M,16.0,12.0
5169,1,1,1982,5,DM,F,35.0,49.0
21647,6,15,1994,13,OL,F,22.0,30.0
14923,9,12,1988,9,DM,M,37.0,43.0
27059,10,26,1997,8,OT,M,20.0,25.0
12977,7,1,1987,10,PM,F,20.0,21.0
13794,11,22,1987,4,DM,F,35.0,44.0
11892,10,4,1986,20,DM,F,33.0,34.0
34507,7,13,2002,21,PB,F,27.0,24.0
32468,8,25,2001,20,PP,F,22.0,21.0
28251,7,19,1998,3,PB,F,26.0,46.0
30296,2,5,2000,1,PP,F,23.0,24.0
8797,12,9,1983,9,DM,F,36.0,37.0
8247,8,16,1983,1,DM,M,34.0,26.0
32693,9,23,2001,3,OT,M,20.0,21.0
27307,12,28,1997,19,PB,F,27.0,27.0
26801,9,27,1997,18,PF,F,16.0,7.0
7231,1,12,1983,18,OL,M,22.0,36.0
9724,12,30,1984,12,DM,F,35.0,44.0
25975,6,9,1997,19,PM,F,21.0,22.0
2421,2,24,1980,8,OL,M,21.0,39.0
34728,9,10,2002,8,PP,F,22.0,19.0
34039,5,15,2002,22,PB,F,27.0,35.0
25684,5,10,1997,19,PM,M,19.0,17.0
19004,8,8,1991,8,DM,F,38.0,40.0
11838,9,6,1986,17,NL,M,32.0,131.0
5775,4,29,1982,2,DS,M,49.0,74.0
24428,9,21,1996,12,DM,M,36.0,50.0
17594,6,21,1990,1,DO,M,36.0,54.0
7655,4,16,1983,20,DS,M,51.0,143.0
5140,12,31,1981,8,DS,M,49.0,135.0
15220,12,14,1988,14,DM,F,36.0,41.0
28373,8,22,1998,19,PP,F,21.0,14.0
22741,9,24,1995,13,PE,F,20.0,17.0
9943,2,16,1985,6,DO,M,35.0,52.0
10513,6,16,1985,5,DM,F,34.0,27.0
12726,4,26,1987,9,DM,F,37.0,49.0
25788,5,10,1997,2,PM,F,20.0,13.0
6840,10,24,1982,22,OT,M,18.0,19.0
16103,6,3,1989,16,PE,M,18.0,21.0
28507,9,19,1998,20,PP,F,21.0,14.0
32115,5,27,2001,9,PP,F,23.0,18.0
29801,6,13,1999,8,DO,M,36.0,38.0
1139,8,4,1978,11,DM,M,37.0,36.0
8424,10,15,1983,13,NL,F,33.0,164.0
19010,8,8,1991,15,PP,M,23.0,18.0
3877,2,1,1981,2,DM,M,37.0,50.0
28043,6,27,1998,21,PB,F,26.0,38.0
716,3,13,1978,15,DM,M,35.0,45.0
28132,6,28,1998,13,PB,F,26.0,27.0
23869,4,15,1996,15,PP,M,21.0,18.0
30828,6,4,2000,4,PB,M,27.0,28.0
3064,6,22,1980,11,DS,M,46.0,54.0
18967,8,8,1991,4,DM,M,37.0,37.0
29345,3,14,1999,17,DM,F,35.0,46.0
23150,12,21,1995,1,DO,M,36.0,54.0
8878,2,5,1984,9,OL,M,22.0,34.0
22860,10,28,1995,18,PF,M,16.0,10.0
21325,2,1,1994,2,DM,M,37.0,39.0
19126,10,10,1991,1,PP,F,20.0,14.0
368,11,12,1977,9,PF,F,16.0,7.0
17558,5,25,1990,4,DM,F,35.0,41.0
10725,8,20,1985,8,DM,M,36.0,49.0
22156,3,5,1995,13,DM,F,37.0,53.0
30264,1,10,2000,8,PP,F,21.0,13.0
3309,9,8,1980,1,DS,M,52.0,138.0
24034,6,13,1996,12,PP,M,22.0,19.0
3170,7,22,1980,1,PP,F,21.0,14.0
15435,1,11,1989,4,DM,F,37.0,43.0
21526,4,11,1994,3,PP,M,21.0,19.0
414,11,14,1977,8,DO,F,34.0,39.0
12654,4,25,1987,17,DO,M,35.0,44.0
12580,4,6,1987,1,NL,M,31.0,99.0
26306,7,9,1997,6,OT,M,20.0,27.0
22785,9,24,1995,13,OT,F,21.0,35.0
31148,7,22,2000,21,PB,F,26.0,27.0
13448,9,27,1987,16,PE,F,21.0,17.0
31731,1,21,2001,17,DM,M,37.0,49.0
19680,2,7,1992,4,DM,M,38.0,44.0
23749,4,15,1996,4,DM,F,37.0,49.0
33365,1,12,2002,17,DM,M,37.0,49.0
10062,3,16,1985,12,DM,F,37.0,38.0
5173,1,1,1982,2,DS,M,50.0,83.0
3529,11,9,1980,4,OL,M,20.0,33.0
12712,4,26,1987,9,DM,F,37.0,40.0
32463,8,25,2001,20,PP,F,22.0,17.0
19171,10,11,1991,3,PF,F,15.0,8.0
20041,5,30,1992,2,PP,F,22.0,20.0
9065,5,12,1984,20,DS,M,52.0,130.0
25185,3,15,1997,12,PP,M,21.0,18.0
255,10,16,1977,18,DM,M,35.0,50.0
9075,5,12,1984,17,DM,F,37.0,50.0
8444,10,15,1983,19,RM,M,17.0,8.0
23037,12,2,1995,17,OT,F,21.0,28.0
24094,6,14,1996,14,DM,M,38.0,51.0
32902,10,14,2001,3,PP,F,22.0,15.0
11282,3,8,1986,22,DS,M,51.0,12.0
22385,6,27,1995,20,RM,M,17.0,11.0
28975,12,23,1998,3,PB,M,26.0,40.0
